Kinase_UniprotID,name,pathways,Database
Q99728,BARD1,BCR|TLR|TCR,SignaLink
P0CG47,UBB,BCR|TLR|TCR,SignaLink
Q15369,ELOC,BCR|TLR|TCR,SignaLink
Q13541,EIF4EBP1,RTK,SignaLink
Q14318,FKBP8,RTK,SignaLink
O14763,TNFRSF10B,TNF|RTK|Notch,SignaLink
Q96PG8,BBC3,TCR,SignaLink
P19235,EPOR,JAK/STAT,SignaLink
Q9BPZ7,MAPKAP1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q14318,FKBP8,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P20749,BCL3,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q14318,FKBP8,TNF|RTK|Notch,SignaLink
Q8IUD6,RNF135,JAK/STAT,SignaLink
O00231,PSMD11,JAK/STAT,SignaLink
Q9BXN2,CLEC7A,BCR|TCR,SignaLink
Q15819,UBE2V2,BCR|TCR,SignaLink
P85299,PRR5,BCR|TCR,SignaLink
Q6MZQ0,PRR5L,RTK,SignaLink
P17028,ZNF24,RTK,SignaLink
Q9Y394,DHRS7,RTK,SignaLink
P85299,PRR5,RTK,SignaLink
O14744,PRMT5,RTK,SignaLink
Q16589,CCNG2,BCR|HH,SignaLink
Q8N3Y1,FBXW8,RTK,SignaLink
Q96B36,AKT1S1,RTK,SignaLink
Q14999,CUL7,RTK,SignaLink
P24941,CDK2,BCR|HH,SignaLink
P20248,CCNA2,BCR|HH,SignaLink
P46527,CDKN1B,BCR|HH,SignaLink
P30304,CDC25A,BCR|HH,SignaLink
Q9NRD1,FBXO6,NHR|JAK/STAT,SignaLink
Q9H4M3,FBXO44,NHR|JAK/STAT,SignaLink
Q8NI29,FBXO27,NHR|JAK/STAT,SignaLink
Q15843,NEDD8,WNT/Wingless|TGF|TCR,SignaLink
Q5VZM2,RRAGB,RTK,SignaLink
Q7L523,RRAGA,RTK,SignaLink
P14635,CCNB1,WNT/Wingless|RTK,SignaLink
O75592,MYCBP2,WNT/Wingless|RTK,SignaLink
P61077,UBE2D3,WNT/Wingless|RTK,SignaLink
P68036,UBE2L3,WNT/Wingless|RTK,SignaLink
Q8TDY2,RB1CC1,NHR|JAK/STAT,SignaLink
P16471,PRLR,NHR|JAK/STAT,SignaLink
O75807,PPP1R15A,TGF,SignaLink
P37023,ACVRL1,TGF,SignaLink
Q9NQX3,GPHN,TGF,SignaLink
P30622,CLIP1,TGF,SignaLink
Q8WUH2,TGFBRAP1,TGF,SignaLink
P10644,PRKAR1A,RTK,SignaLink
P10600,TGFB3,RTK|TGF,SignaLink
Q9NYL2,MAP3K20,RTK,SignaLink
Q9BY77,POLDIP3,RTK,SignaLink
Q9Y4R8,TELO2,RTK,SignaLink
Q92831,KAT2B,RTK|TGF,SignaLink
P78318,IGBP1,RTK|Notch,SignaLink
P60510,PPP4C,RTK,SignaLink
P62714,PPP2CB,WNT/Wingless,SignaLink
P55884,EIF3B,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q9BXN2,CLEC7A,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P13639,EEF2,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
Q8TCU6,PREX1,TCR|IIP,SignaLink
Q70Z35,PREX2,TCR|IIP,SignaLink
P46527,CDKN1B,RTK,SignaLink
Q8TAI7,RHEBL1,RTK,SignaLink
P02794,FTH1,RTK,SignaLink
O96000,NDUFB10,RTK,SignaLink
P20936,RASA1,RTK|TCR,SignaLink
Q9BXF6,RAB11FIP5,RTK|TCR,SignaLink
Q02833,RASSF7,RTK|TCR,SignaLink
P60709,ACTB,RTK|TCR,SignaLink
P69905,HBA1,RTK|TCR,SignaLink
O00303,EIF3F,WNT/Wingless|RTK,SignaLink
P62736,ACTA2,WNT/Wingless|RTK,SignaLink
P08962,CD63,WNT/Wingless|RTK,SignaLink
P51948,MNAT1,WNT/Wingless|RTK,SignaLink
Q00994,BEX3,WNT/Wingless|RTK,SignaLink
Q9Y496,KIF3A,WNT/Wingless|RTK,SignaLink
Q96PY6,NEK1,WNT/Wingless|RTK,SignaLink
Q12888,TP53BP1,WNT/Wingless|RTK,SignaLink
Q04917,YWHAH,WNT/Wingless|RTK,SignaLink
P46527,CDKN1B,WNT/Wingless|RTK,SignaLink
Q13309,SKP2,WNT/Wingless|RTK,SignaLink
Q9P0N9,TBC1D7,WNT/Wingless|RTK,SignaLink
P62258,YWHAE,WNT/Wingless|RTK,SignaLink
P61981,YWHAG,WNT/Wingless,SignaLink
Q13619,CUL4A,WNT/Wingless,SignaLink
Q13619,CUL4A,WNT/Wingless|RTK,SignaLink
P26022,PTX3,WNT/Wingless|RTK,SignaLink
O60238,BNIP3L,WNT/Wingless|RTK,SignaLink
P15056,BRAF,RTK,SignaLink
O15371,EIF3D,WNT/Wingless|RTK,SignaLink
P60228,EIF3E,WNT/Wingless|RTK,SignaLink
P55884,EIF3B,WNT/Wingless|RTK,SignaLink
Q15366,PCBP2,RTK,SignaLink
O15371,EIF3D,RTK,SignaLink
O15371,EIF3D,TNF|RTK|IIP,SignaLink
Q9BPZ7,MAPKAP1,TNF|RTK|IIP,SignaLink
Q9BV47,DUSP26,TNF|RTK|IIP,SignaLink
Q00587,CDC42EP1,TNF|RTK|IIP,SignaLink
Q12809,KCNH2,TNF|RTK|IIP,SignaLink
Q12809,KCNH2,IIP,SignaLink
Q14318,FKBP8,IIP,SignaLink
P62191,PSMC1,IIP,SignaLink
Q9BV47,DUSP26,IIP,SignaLink
Q08209,PPP3CA,BCR|RTK,SignaLink
Q14318,FKBP8,BCR|RTK,SignaLink
Q9H6Z9,EGLN3,TNF|RTK,SignaLink
Q14318,FKBP8,TNF|RTK,SignaLink
Q07817,BCL2L1,TNF|TCR|JAK/STAT,SignaLink
P08047,SP1,WNT/Wingless|RTK|TGF,SignaLink
Q8N2H9,PELI3,NHR|TGF|TLR|RTK|TCR,SignaLink
Q8IW41,MAPKAPK5,RTK,SignaLink
Q9H6Z9,EGLN3,RTK|TGF|JAK/STAT,SignaLink
Q9NRA8,EIF4ENIF1,RTK|TGF|JAK/STAT,SignaLink
Q99814,EPAS1,RTK|TGF|JAK/STAT,SignaLink
P60842,EIF4A1,JAK/STAT,SignaLink
P17813,ENG,RTK,SignaLink
P53350,PLK1,RTK|Notch,SignaLink
P12643,BMP2,TGF,SignaLink
O75943,RAD17,TGF,SignaLink
P49959,MRE11,TGF,SignaLink
Q10567,AP1B1,TGF,SignaLink
Q66K89,E4F1,TGF,SignaLink
Q9NS23,RASSF1,HIPPO,SignaLink
P38398,BRCA1,HIPPO,SignaLink
Q99708,RBBP8,HIPPO,SignaLink
P49917,LIG4,HIPPO,SignaLink
O00203,AP3B1,RTK,SignaLink
Q14674,ESPL1,RTK,SignaLink
Q12866,MERTK,RTK,SignaLink
O14939,PLD2,RTK,SignaLink
P08476,INHBA,TGF,SignaLink
O60934,NBN,TNF|RTK|Notch,SignaLink
Q96RU7,TRIB3,WNT/Wingless|TGF,SignaLink
Q8N423,LILRB2,WNT/Wingless|TGF,SignaLink
Q9BUZ4,TRAF4,RTK|TCR|IIP,SignaLink
P14314,PRKCSH,TGF,SignaLink
O96017,CHEK2,TGF,SignaLink
Q13873,BMPR2,TGF,SignaLink
P43026,GDF5,TGF,SignaLink
O75689,ADAP1,TGF,SignaLink
P36894,BMPR1A,TGF,SignaLink
Q13705,ACVR2B,TGF,SignaLink
Q04637,EIF4G1,TGF,SignaLink
P78344,EIF4G2,JAK/STAT,SignaLink
Q14393,GAS6,RTK,SignaLink
P56279,TCL1A,RTK|TCR,SignaLink
O75689,ADAP1,RTK|TCR,SignaLink
Q5JVS0,HABP4,TGF,SignaLink
Q9UKG1,APPL1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q9BYG5,PARD6B,RTK,SignaLink
P41743,PRKCI,RTK,SignaLink
Q9BYG4,PARD6G,TGF,SignaLink
Q9BYG4,PARD6G,WNT/Wingless|RTK|TLR|JAK/STAT,SignaLink
Q9BYG5,PARD6B,WNT/Wingless|RTK|TLR|JAK/STAT,SignaLink
P41743,PRKCI,WNT/Wingless|RTK|TLR|JAK/STAT,SignaLink
P41743,PRKCI,TGF,SignaLink
O60759,CYTIP,TGF,SignaLink
Q15438,CYTH1,TGF,SignaLink
Q15485,FCN2,TGF,SignaLink
P56279,TCL1A,TGF,SignaLink
Q6ZVD8,PHLPP2,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
O60346,PHLPP1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q53GL0,PLEKHO1,RTK|TLR,SignaLink
Q7Z6J0,SH3RF1,RTK,SignaLink
P59665,DEFA1,WNT/Wingless|RTK|TLR|JAK/STAT,SignaLink
P60022,DEFB1,WNT/Wingless|RTK|TLR|JAK/STAT,SignaLink
P50281,MMP14,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q07021,C1QBP,RTK,SignaLink
P56279,TCL1A,RTK,SignaLink
Q9BSF8,BTBD10,RTK,SignaLink
Q6ZVD8,PHLPP2,RTK,SignaLink
O60346,PHLPP1,RTK,SignaLink
O14908,GIPC1,TCR|IIP,SignaLink
P01024,C3,WNT/Wingless,SignaLink
Q9UMX0,UBQLN1,WNT/Wingless,SignaLink
Q96A00,PPP1R14A,RTK,SignaLink
O15263,DEFB4A,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q8IX03,WWC1,RTK|TCR|IIP,SignaLink
Q07021,C1QBP,RTK|TCR|IIP,SignaLink
P01562,IFNA1,TLR|JAK/STAT,SignaLink
Q07021,C1QBP,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q07021,C1QBP,RTK|TLR,SignaLink
Q96IZ0,PAWR,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
O75385,ULK1,RTK,SignaLink
O75143,ATG13,RTK,SignaLink
Q04917,YWHAH,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P13645,KRT10,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P13645,KRT10,RTK|TCR|IIP,SignaLink
Q8WTW4,NPRL2,RTK|TCR|IIP,SignaLink
Q16520,BATF,RTK|TCR|IIP,SignaLink
Q16520,BATF,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P98164,LRP2,HH,SignaLink
P62258,YWHAE,HH,SignaLink
P14780,MMP9,HH,SignaLink
Q9Y624,F11R,TNF|RTK|IIP,SignaLink
Q96IZ0,PAWR,TNF|RTK|IIP,SignaLink
Q8WUG5,SLC22A17,RTK|TLR,SignaLink
Q04912,MST1R,RTK,SignaLink
P33151,CDH5,RTK|TCR,SignaLink
P57081,WDR4,RTK,SignaLink
P20749,BCL3,BCR|TLR,SignaLink
Q12824,SMARCB1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q8TCC7,SLC22A8,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P19474,TRIM21,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q96DZ5,CLIP3,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P22004,BMP6,TGF,SignaLink
P62258,YWHAE,WNT/Wingless,SignaLink
Q16548,BCL2A1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q96RI1,NR1H4,NHR,SignaLink
Q9Y2V2,CARHSP1,RTK,SignaLink
Q9Y2V2,CARHSP1,WNT/Wingless|TGF|TCR,SignaLink
Q9Y534,CSDC2,WNT/Wingless|TGF|TCR,SignaLink
P01033,TIMP1,WNT/Wingless|TGF|TCR,SignaLink
P53004,BLVRA,WNT/Wingless|TGF|TCR,SignaLink
P02771,AFP,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q92945,KHSRP,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q92945,KHSRP,RTK,SignaLink
P42285,MTREX,RTK,SignaLink
O95453,PARN,RTK,SignaLink
Q9UQB3,CTNND2,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q16875,PFKFB3,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P08047,SP1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P51159,RAB27A,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q9Y2V2,CARHSP1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q9Y534,CSDC2,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
P61981,YWHAG,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q07352,ZFP36L1,IIP,SignaLink
P61981,YWHAG,TNF|RTK,SignaLink
P08833,IGFBP1,RTK,SignaLink
P42858,HTT,WNT/Wingless,SignaLink
Q07352,ZFP36L1,RTK|TCR|JAK/STAT,SignaLink
Q96LB9,PGLYRP3,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
O75594,PGLYRP1,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q96LB9,PGLYRP3,TLR|JAK/STAT,SignaLink
O75594,PGLYRP1,TLR|JAK/STAT,SignaLink
P13500,CCL2,IIP,SignaLink
P80075,CCL8,IIP,SignaLink
P46527,CDKN1B,IIP,SignaLink
A8K4G0,CD300LB,IIP,SignaLink
P12956,XRCC6,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q12906,ILF3,WNT/Wingless|RTK|HH|TLR|TGF,SignaLink
Q14204,DYNC1H1,JAK/STAT,SignaLink
O95163,ELP1,RTK,SignaLink
Q6IA86,ELP2,JAK/STAT,SignaLink
P41567,EIF1,JAK/STAT,SignaLink
P14618,PKM,JAK/STAT,SignaLink
P62195,PSMC5,JAK/STAT,SignaLink
P13010,XRCC5,JAK/STAT,SignaLink
P28074,PSMB5,JAK/STAT,SignaLink
P51813,BMX,JAK/STAT,SignaLink
Q9H1R3,MYLK2,JAK/STAT,SignaLink
Q9UBS4,DNAJB11,RTK,SignaLink
Q07108,CD69,JAK/STAT,SignaLink
P02741,CRP,TLR|JAK/STAT,SignaLink
P40189,IL6ST,JAK/STAT,SignaLink
P46379,BAG6,JAK/STAT,SignaLink
P02766,TTR,RTK,SignaLink
O14530,TXNDC9,RTK,SignaLink
P48643,CCT5,RTK,SignaLink
P33240,CSTF2,RTK,SignaLink
Q9NX18,SDHAF2,RTK,SignaLink
P42772,CDKN2B,RTK,SignaLink
P49641,MAN2A2,RTK,SignaLink
Q9Y6M9,NDUFB9,RTK,SignaLink
Q9UFN0,NIPSNAP3A,RTK,SignaLink
Q9UHF0,TAC3,RTK,SignaLink
Q04941,PLP2,RTK,SignaLink
P12956,XRCC6,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P51531,SMARCA2,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
Q969G3,SMARCE1,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P51532,SMARCA4,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
Q92945,KHSRP,TLR,SignaLink
P39687,ANP32A,TLR,SignaLink
P12544,GZMA,TLR,SignaLink
Q96LB8,PGLYRP4,TLR,SignaLink
Q15717,ELAVL1,TLR|JAK/STAT,SignaLink
P02775,PPBP,IIP,SignaLink
P01023,A2M,IIP,SignaLink
P08246,ELANE,IIP,SignaLink
Q9UP52,TFR2,RTK,SignaLink
Q30201,HFE,RTK,SignaLink
P02787,TF,RTK,SignaLink
P42830,CXCL5,IIP,SignaLink
P09341,CXCL1,IIP,SignaLink
P12544,GZMA,IIP,SignaLink
P01008,SERPINC1,IIP,SignaLink
P51681,CCR5,TCR|IIP,SignaLink
P12544,GZMA,WNT/Wingless|TGF|TCR,SignaLink
P32246,CCR1,IIP,SignaLink
P42858,HTT,TLR|JAK/STAT,SignaLink
P10144,GZMB,TLR|JAK/STAT,SignaLink
P08253,MMP2,IIP,SignaLink
P07996,THBS1,IIP,SignaLink
P02776,PF4,IIP,SignaLink
P13611,VCAN,IIP,SignaLink
P02778,CXCL10,TLR,SignaLink
P09486,SPARC,TLR,SignaLink
P13611,VCAN,TLR,SignaLink
P13611,VCAN,TLR|JAK/STAT,SignaLink
P51677,CCR3,IIP,SignaLink
O00590,ACKR2,IIP,SignaLink
P09486,SPARC,IIP,SignaLink
P29459,IL12A,TLR|JAK/STAT,SignaLink
Q02556,IRF8,TLR|JAK/STAT,SignaLink
Q15306,IRF4,TLR|JAK/STAT,SignaLink
P08047,SP1,BCR|TLR|TCR,SignaLink
Q14213,EBI3,TLR,SignaLink
Q9NPF7,IL23A,JAK/STAT,SignaLink
P12956,XRCC6,JAK/STAT,SignaLink
P08047,SP1,TLR,SignaLink
P10144,GZMB,TLR,SignaLink
Q5VWK5,IL23R,JAK/STAT,SignaLink
Q16795,NDUFA9,JAK/STAT,SignaLink
P27695,APEX1,JAK/STAT,SignaLink
P10144,GZMB,JAK/STAT,SignaLink
P04085,PDGFA,RTK,SignaLink
P09486,SPARC,RTK,SignaLink
P26358,DNMT1,TLR|JAK/STAT,SignaLink
P10144,GZMB,TNF|RTK,SignaLink
P55212,CASP6,IIP,SignaLink
P80162,CXCL6,IIP,SignaLink
Q9NY15,STAB1,IIP,SignaLink
P02671,FGA,IIP,SignaLink
P04004,VTN,IIP,SignaLink
P10144,GZMB,BCR|RTK|TCR|IIP,SignaLink
O14763,TNFRSF10B,RTK|TGF|TCR|NHR|TLR|JAK/STAT,SignaLink
O95271,TNKS,TLR,SignaLink
P04275,VWF,NHR|TGF|TLR|RTK|TCR,SignaLink
Q13422,IKZF1,WNT/Wingless|Notch|TLR|RTK|JAK/STAT,SignaLink
P37840,SNCA,TNF|RTK,SignaLink
Q16143,SNCB,TNF|RTK,SignaLink
P20718,GZMH,RTK,SignaLink
P20718,GZMH,RTK|TGF|TLR|TCR|JAK/STAT,SignaLink
P12544,GZMA,NHR|TGF|TLR|RTK|TCR,SignaLink
P49863,GZMK,NHR|TGF|TLR|RTK|TCR,SignaLink
P51124,GZMM,NHR|TGF|TLR|RTK|TCR,SignaLink
P20718,GZMH,NHR|TGF|TLR|RTK|TCR,SignaLink
Q12931,TRAP1,NHR|TGF|TLR|RTK|TCR,SignaLink
P51124,GZMM,RTK|TGF|TCR|NHR|TLR|JAK/STAT,SignaLink
P10144,GZMB,NHR|TGF|TLR|RTK|TCR,SignaLink
Q9HBH9,MKNK2,RTK|JAK/STAT,SignaLink
P80511,S100A12,RTK|JAK/STAT,SignaLink
P06702,S100A9,RTK|JAK/STAT,SignaLink
O75676,RPS6KA4,RTK|TGF,SignaLink
Q01105,SET,IIP,SignaLink
P05787,KRT8,NHR|TGF|TLR|RTK|TCR,SignaLink
Q9UIS9,MBD1,TLR|JAK/STAT,SignaLink
Q12923,PTPN13,TLR|JAK/STAT,SignaLink
P21359,NF1,RTK,SignaLink
P36507,MAP2K2,RTK|TLR|TCR,SignaLink
P61201,COPS2,RTK,SignaLink
Q07021,C1QBP,NHR|TGF|TLR|RTK|TCR,SignaLink
Q02556,IRF8,RTK|TLR|TCR,SignaLink
P10914,IRF1,NHR|Notch,SignaLink
P10914,IRF1,RTK|TGF|TCR|NHR|TLR|JAK/STAT,SignaLink
Q15306,IRF4,RTK|HH|TLR,SignaLink
Q05516,ZBTB16,TGF|JAK/STAT,SignaLink
Q8WXG1,RSAD2,TGF|JAK/STAT,SignaLink
Q01850,CDR2,TGF|JAK/STAT,SignaLink
P17947,SPI1,TGF|JAK/STAT,SignaLink
Q15306,IRF4,TGF|JAK/STAT,SignaLink
P55317,FOXA1,TLR,SignaLink
Q9NYQ7,CELSR3,TLR,SignaLink
Q13115,DUSP4,RTK,SignaLink
P10914,IRF1,BCR|TLR,SignaLink
P40306,PSMB10,NHR|TGF|TLR|RTK|TCR,SignaLink
Q13263,TRIM28,NHR|TGF|TLR|RTK|TCR,SignaLink
P53350,PLK1,NHR|TGF|TLR|RTK|TCR,SignaLink
P50591,TNFSF10,NHR|TGF|TLR|RTK|TCR,SignaLink
Q8NEV9,IL27,JAK/STAT,SignaLink
P28907,CD38,JAK/STAT,SignaLink
P14316,IRF2,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P10914,IRF1,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P17676,CEBPB,TCR|NHR|TLR|RTK|JAK/STAT,SignaLink
P09912,IFI6,BCR|TLR,SignaLink
P01023,A2M,JAK/STAT,SignaLink
Q92844,TANK,IIP,SignaLink
P01583,IL1A,RTK|JAK/STAT,SignaLink
Q99608,NDN,RTK|JAK/STAT,SignaLink
P32519,ELF1,RTK|JAK/STAT,SignaLink
P17947,SPI1,RTK|JAK/STAT,SignaLink
P14316,IRF2,RTK|JAK/STAT,SignaLink
P10914,IRF1,RTK|JAK/STAT,SignaLink
P08047,SP1,RTK|TLR|TCR,SignaLink
P14316,IRF2,BCR|TLR|TCR,SignaLink
P28360,MSX1,BCR|TLR|TCR,SignaLink
P35579,MYH9,BCR|TLR|TCR,SignaLink
P14316,IRF2,WNT/Wingless,SignaLink
Q8WYK2,JDP2,TNF|RTK|Notch,SignaLink
Q8IU81,IRF2BP1,TNF|RTK|Notch,SignaLink
Q92831,KAT2B,TLR,SignaLink
P14316,IRF2,Notch|JAK/STAT,SignaLink
P33076,CIITA,IIP,SignaLink
Q6P179,ERAP2,IIP,SignaLink
P08123,COL1A2,IIP,SignaLink
P43694,GATA4,IIP,SignaLink
P14316,IRF2,IIP,SignaLink
P41217,CD200,IIP,SignaLink
P03956,MMP1,JAK/STAT,SignaLink
Q86X95,CIR1,Notch,SignaLink
P41217,CD200,Notch,SignaLink
P15407,FOSL1,TLR,SignaLink
P33076,CIITA,TLR,SignaLink
P61018,RAB4B,TLR,SignaLink
Q14498,RBM39,TLR,SignaLink
P02741,CRP,TLR,SignaLink
P02741,CRP,JAK/STAT|RTK|TGF|TLR|IIP,SignaLink
P10242,MYB,JAK/STAT|RTK|TGF|TLR|IIP,SignaLink
O75477,ERLIN1,RTK,SignaLink
P33076,CIITA,RTK,SignaLink
O00220,TNFRSF10A,BCR|TLR,SignaLink
A8K4G0,CD300LB,TNF|RTK|TLR|IIP,SignaLink
Q14318,FKBP8,TNF|RTK|TLR|IIP,SignaLink
Q13794,PMAIP1,IIP,SignaLink
P52747,ZNF143,TLR,SignaLink
Q3LXA3,TKFC,IIP,SignaLink
P26951,IL3RA,JAK/STAT,SignaLink
Q8N2W9,PIAS4,TGF|JAK/STAT,SignaLink
Q9BYM8,RBCK1,BCR|TCR|JAK/STAT,SignaLink
Q13794,PMAIP1,TLR,SignaLink
P01023,A2M,TLR,SignaLink
P01023,A2M,TLR|JAK/STAT,SignaLink
P05113,IL5,JAK/STAT,SignaLink
P30279,CCND2,JAK/STAT,SignaLink
Q9HAW0,BRF2,JAK/STAT,SignaLink
P52747,ZNF143,JAK/STAT,SignaLink
Q9HCK8,CHD8,JAK/STAT,SignaLink
O15318,POLR3G,JAK/STAT,SignaLink
Q9HCK8,CHD8,TLR,SignaLink
P34810,CD68,TLR,SignaLink
P09012,SNRPA,TLR,SignaLink
P34810,CD68,JAK/STAT,SignaLink
P11836,MS4A1,JAK/STAT,SignaLink
P33076,CIITA,BCR|RTK,SignaLink
Q15306,IRF4,BCR|RTK,SignaLink
P08047,SP1,BCR|RTK,SignaLink
P06734,FCER2,BCR|RTK,SignaLink
Q15306,IRF4,JAK/STAT,SignaLink
Q02790,FKBP4,JAK/STAT,SignaLink
P06734,FCER2,JAK/STAT,SignaLink
O00472,ELL2,JAK/STAT,SignaLink
Q00534,CDK6,BCR|RTK,SignaLink
P53999,SUB1,BCR|RTK,SignaLink
Q15306,IRF4,WNT/Wingless|RTK|TGF,SignaLink
Q14534,SQLE,WNT/Wingless|RTK|TGF,SignaLink
P17947,SPI1,WNT/Wingless|RTK|TGF,SignaLink
P11836,MS4A1,RTK|TLR|TCR,SignaLink
P17947,SPI1,RTK|TLR|TCR,SignaLink
P00167,CYB5A,TLR,SignaLink
P37059,HSD17B2,TLR,SignaLink
P42357,HAL,TLR,SignaLink
P82980,RBP5,TLR,SignaLink
P01009,SERPINA1,TLR,SignaLink
Q92482,AQP3,TLR,SignaLink
Q06710,PAX8,TLR,SignaLink
P04004,VTN,TLR,SignaLink
P41235,HNF4A,NHR,SignaLink
P04004,VTN,NHR,SignaLink
P20823,HNF1A,WNT/Wingless,SignaLink
Q96IU2,ZBED3,WNT/Wingless,SignaLink
P48230,TM4SF4,WNT/Wingless,SignaLink
P28332,ADH6,WNT/Wingless,SignaLink
Q9UBV2,SEL1L,WNT/Wingless,SignaLink
Q9P015,MRPL15,WNT/Wingless,SignaLink
P38398,BRCA1,WNT/Wingless,SignaLink
P26022,PTX3,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P38398,BRCA1,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
Q8IU54,IFNL1,JAK/STAT,SignaLink
Q02556,IRF8,TLR,SignaLink
Q8IZI9,IFNL3,JAK/STAT,SignaLink
Q01344,IL5RA,JAK/STAT,SignaLink
Q9GZX7,AICDA,JAK/STAT|IIP,SignaLink
Q02556,IRF8,NHR|TGF,SignaLink
Q02556,IRF8,RTK,SignaLink
Q96JP5,ZFP91,RTK,SignaLink
Q15648,MED1,IIP,SignaLink
Q9NRD8,DUOX2,IIP,SignaLink
Q13635,PTCH1,HH,SignaLink
O60244,MED14,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P09913,IFIT2,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
Q9UI08,EVL,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P59046,NLRP12,JAK/STAT,SignaLink
Q9UQ80,PA2G4,JAK/STAT,SignaLink
P42575,CASP2,IIP,SignaLink
Q99814,EPAS1,IIP,SignaLink
P60228,EIF3E,IIP,SignaLink
P00973,OAS1,JAK/STAT,SignaLink
P22695,UQCRC2,Notch|JAK/STAT,SignaLink
P32455,GBP1,RTK|TLR|TCR,SignaLink
P40305,IFI27,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
P13164,IFITM1,JAK/STAT,SignaLink
P40305,IFI27,JAK/STAT,SignaLink
P09914,IFIT1,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
Q01628,IFITM3,JAK/STAT|WNT/Wingless|TCR|IIP,SignaLink
Q01628,IFITM3,JAK/STAT,SignaLink
P51532,SMARCA4,JAK/STAT,SignaLink
P05161,ISG15,IIP,SignaLink
Q99519,NEU1,TLR,SignaLink
Q92583,CCL17,IIP,SignaLink
Q969U6,FBXW5,JAK/STAT,SignaLink
P40198,CEACAM3,JAK/STAT|IIP,SignaLink
Q9UM73,ALK,RTK,SignaLink
P46060,RANGAP1,RTK,SignaLink
Q9BYW1,SLC2A11,JAK/STAT|RTK|TGF|TLR|IIP,SignaLink
Q9NRM6,IL17RB,JAK/STAT,SignaLink
P53805,RCAN1,Notch,SignaLink
P53805,RCAN1,TLR|JAK/STAT,SignaLink
O15304,SIVA1,TLR,SignaLink
Q96Q42,ALS2,TLR,SignaLink
P41134,ID1,BCR,SignaLink
O75444,MAF,BCR,SignaLink
P43354,NR4A2,NHR,SignaLink
Q16543,CDC37,NHR,SignaLink
Q96EX3,DYNC2I2,IIP,SignaLink
Q15366,PCBP2,TLR,SignaLink
P11226,MBL2,TLR,SignaLink
A7MCY6,TBKBP1,IIP,SignaLink
Q13137,CALCOCO2,IIP,SignaLink
P61077,UBE2D3,RTK|TGF,SignaLink
Q9NWF9,RNF216,RTK|TGF,SignaLink
O14625,CXCL11,TLR,SignaLink
Q92888,ARHGEF1,RTK,SignaLink
Q9UNL4,ING4,BCR|TLR|TCR,SignaLink
Q9H467,CUEDC2,BCR|TLR|TCR,SignaLink
P35228,NOS2,IIP,SignaLink
O75376,NCOR1,IIP,SignaLink
P45452,MMP13,RTK|TLR|TCR,SignaLink
